EDAD_CLIENTE;930;63717;745;417;5950;59976;55346;306;294;221;56031;7068;55348;55431;249;726;48425;63697;5048;5047;817;17712;963;135;60081;64984;745;63717;63723;63711;63714;63719;63694;63712;63720;63725;63695;63696;63689;63721;63690;63722;404;63692;60059;63697;366;19761;55347;63715;63716;63718;555
9;0.00083723;0.00083723;0.00007857;0.00083723;0.00083723;0.00091581;0.00007857;0.00000547;0.0000731;0.00012302;;0.000444;0.01841;0.000118;0.000402;0.001679;1.909;0.9552;0.336;0.348;0.00083723;0.00091581;0.000402;0.336;0.00083723;0.00012302;0.00007857;0.00083723;0.00007857;0.00091581;0.00091581;0.00012302;0.000444;0.01841;0.001679;1.909;0.336;0.348;0.000402;0.00007857;0.000402;0.00007857;0.00007857;1.909;0.00091581;0.9552;7.85747E-05;0.000402;0.000837232;0.000837232;7.85747E-05;0.000123015;0.000402
10;0.00083772;0.00083772;0.00007857;0.00083772;0.00083772;0.00091629;0.00007857;0.00000547;0.0000731;0.00013114;;0.000444;0.01841;0.000118;0.000402;0.001679;1.909;0.9552;0.336;0.348;0.00083772;0.00091629;0.000402;0.336;0.00083772;0.00013114;0.00007857;0.00083772;0.00007857;0.00091629;0.00091629;0.00013114;0.000444;0.01841;0.001679;1.909;0.336;0.348;0.000402;0.00007857;0.000402;0.00007857;0.00007857;1.909;0.00091629;0.9552;7.85747E-05;0.000402;0.00083772;0.00083772;7.85747E-05;0.000131141;0.000402
11;0.00083827;0.00083827;0.00007857;0.00083827;0.00083827;0.00091685;0.00007857;0.00000547;0.0000731;0.0001398;;0.000444;0.01841;0.000118;0.000402;0.001679;1.909;0.9552;0.336;0.348;0.00083827;0.00091685;0.000402;0.336;0.00083827;0.0001398;0.00007857;0.00083827;0.00007857;0.00091685;0.00091685;0.0001398;0.000444;0.01841;0.001679;1.909;0.336;0.348;0.000402;0.00007857;0.000402;0.00007857;0.00007857;1.909;0.00091685;0.9552;7.85747E-05;0.000402;0.000838274;0.000838274;7.85747E-05;0.000139802;0.000402
12;0.0008389;0.0008389;0.00007857;0.0008389;0.0008389;0.00091748;0.00007857;0.00000547;0.0000731;0.00014904;;0.000444;0.01841;0.000118;0.000402;0.001679;1.909;0.9552;0.336;0.348;0.0008389;0.00091748;0.000402;0.336;0.0008389;0.00014904;0.00007857;0.0008389;0.00007857;0.00091748;0.00091748;0.00014904;0.000444;0.01841;0.001679;1.909;0.336;0.348;0.000402;0.00007857;0.000402;0.00007857;0.00007857;1.909;0.00091748;0.9552;7.85747E-05;0.000402;0.000838901;0.000838901;7.85747E-05;0.000149036;0.000402
13;0.00083961;0.00083961;0.00007857;0.00083961;0.00083961;0.00091819;0.00007857;0.00000547;0.0000731;0.00015888;;0.000444;0.01841;0.000118;0.000402;0.001679;1.909;0.9552;0.336;0.348;0.00083961;0.00091819;0.000402;0.336;0.00083961;0.00015888;0.00007857;0.00083961;0.00007857;0.00091819;0.00091819;0.00015888;0.000444;0.01841;0.001679;1.909;0.336;0.348;0.000402;0.00007857;0.000402;0.00007857;0.00007857;1.909;0.00091819;0.9552;7.85747E-05;0.000402;0.000839613;0.000839613;7.85747E-05;0.00015888;0.000402
14;0.00084042;0.00084042;0.00007857;0.00084042;0.00084042;0.00091899;0.00007857;0.00000547;0.0000731;0.00016937;;0.000444;0.01841;0.000118;0.000402;0.001679;1.909;0.9552;0.336;0.348;0.00084042;0.00091899;0.000402;0.336;0.00084042;0.00016937;0.00007857;0.00084042;0.00007857;0.00091899;0.00091899;0.00016937;0.000444;0.01841;0.001679;1.909;0.336;0.348;0.000402;0.00007857;0.000402;0.00007857;0.00007857;1.909;0.00091899;0.9552;7.85747E-05;0.000402;0.00084042;0.00084042;7.85747E-05;0.000169374;0.000402
15;0.00084134;0.00084134;0.00007857;0.00084134;0.00084134;0.00091991;0.00007857;0.00000547;0.0000731;0.00018056;;0.000444;0.01841;0.000118;0.000402;0.001679;1.909;0.9552;0.336;0.348;0.00084134;0.00091991;0.000402;0.336;0.00084134;0.00018056;0.00007857;0.00084134;0.00007857;0.00091991;0.00091991;0.00018056;0.000444;0.01841;0.001679;1.909;0.336;0.348;0.000402;0.00007857;0.000402;0.00007857;0.00007857;1.909;0.00091991;0.9552;7.85747E-05;0.000402;0.000841336;0.000841336;7.85747E-05;0.000180561;0.000402
16;0.00084237;0.00084237;0.00007857;0.00084237;0.00084237;0.00092095;0.00007857;0.00000547;0.0000731;0.00019249;;0.000444;0.01841;0.000118;0.000402;0.001679;1.909;0.9552;0.336;0.348;0.00084237;0.00092095;0.000402;0.336;0.00084237;0.00019249;0.00007857;0.00084237;0.00007857;0.00092095;0.00092095;0.00019249;0.000444;0.01841;0.001679;1.909;0.336;0.348;0.000402;0.00007857;0.000402;0.00007857;0.00007857;1.909;0.00092095;0.9552;7.85747E-05;0.000402;0.000842374;0.000842374;7.85747E-05;0.000192487;0.000402
17;0.00084355;0.00084355;0.00007857;0.00084355;0.00084355;0.00092213;0.00007857;0.00000547;0.0000731;0.0002052;;0.000444;0.01841;0.000118;0.000402;0.001679;1.909;0.9552;0.336;0.348;0.00084355;0.00092213;0.000402;0.336;0.00084355;0.0002052;0.00007857;0.00084355;0.00007857;0.00092213;0.00092213;0.0002052;0.000444;0.01841;0.001679;1.909;0.336;0.348;0.000402;0.00007857;0.000402;0.00007857;0.00007857;1.909;0.00092213;0.9552;7.85747E-05;0.000402;0.000843551;0.000843551;7.85747E-05;0.000205201;0.000402
18;0.00084489;0.00084489;0.00007857;0.00084489;0.00084489;0.00092346;0.00007857;0.00000547;0.0000731;0.00021875;;0.000444;0.01841;0.000118;0.000402;0.001679;1.909;0.9552;0.336;0.348;0.00084489;0.00092346;0.000402;0.336;0.00084489;0.00021875;0.00007857;0.00084489;0.00007857;0.00092346;0.00092346;0.00021875;0.000444;0.01841;0.001679;1.909;0.336;0.348;0.000402;0.00007857;0.000402;0.00007857;0.00007857;1.909;0.00092346;0.9552;7.85747E-05;0.000402;0.000844886;0.000844886;7.85747E-05;0.000218755;0.000402
